sy_name,sy_snum,sy_pnum,cb_flag,st_rad
HD 178911,3,1,0,1.08
Kepler-1392,1,1,0,0.89
LHS 1815,1,1,0,
Kepler-834,1,1,0,0.45
Kepler-238,1,5,0,0.9
Kepler-587,1,1,0,0.85
Kepler-1224,1,1,0,1.04
Kepler-62,1,5,0,0.68
HD 179949,1,1,0,
HIP 8541,2,2,0,0.7
Kepler-1104,1,1,0,1.41
Kepler-602,1,1,0,1.39
Kepler-307,1,2,0,1.13
HIP 12961,1,1,0,0.63
Kepler-483,1,1,0,1.06
Kepler-935,1,1,0,0.8
Wendelstein-2,1,1,0,0.74
Kepler-33,1,5,0,1.71
Kepler-1370,1,2,0,1.21
Kepler-736,1,1,0,0.86
Kepler-418,1,2,0,1.02
HD 24040,1,2,0,
Kepler-341,1,4,0,1.0
Kepler-1050,1,2,0,1.05
Kepler-773,1,1,0,1.05
Kepler-390,2,2,0,0.78
Kepler-296,2,5,0,0.52
Kepler-814,1,1,0,1.03
Kepler-804,1,2,0,1.07
Kepler-336,1,3,0,0.86
Kepler-183,1,2,0,0.88
HIP 67537,1,1,0,
HD 10647,1,1,0,
Kepler-216,1,2,0,1.03
Kepler-409,1,1,0,1.02
HD 22496,1,1,0,0.72
Kepler-1470,1,1,0,0.81
Kepler-911,1,1,0,1.76
Kepler-21,2,1,0,2.04
Kepler-234,1,2,0,1.0
Kepler-487,1,3,0,0.93
Kepler-209,1,2,0,0.91
Kepler-1622,1,1,0,1.2
Kepler-482,1,1,0,
Kepler-759,1,1,0,1.04
Kepler-29,1,2,0,0.87
Kepler-1422,1,1,0,1.53
Kepler-1074,1,1,0,0.59
HD 80606,2,1,0,
Kepler-500,1,1,0,1.13
Kepler-1879,1,1,0,1.39
Kepler-1822,1,1,0,0.72
TOI-4479,1,1,0,0.43
Kepler-668,1,1,0,0.79
Kepler-130,2,3,0,1.11
Kepler-97,1,2,0,0.97
Kepler-732,1,2,0,0.46
Kepler-1139,1,1,0,0.74
16 Cyg,3,1,0,1.12
GJ 143,1,2,0,0.71
Kepler-323,1,2,0,1.4
Kepler-106,1,4,0,1.04
Kepler-1855,1,1,0,0.51
TOI-2207,1,1,0,1.56
Kepler-1248,1,1,0,
Kepler-1406,1,1,0,1.09
Kepler-531,1,1,0,0.73
Kepler-841,1,1,0,1.66
Kepler-802,1,1,0,0.88
HD 102956,2,1,0,
HD 42012,1,1,0,0.82
Kepler-584,1,1,0,1.11
Kepler-126,1,3,0,1.36
HD 217107,1,2,0,1.17
HD 154088,1,1,0,
Kepler-1984,1,1,0,0.42
Kepler-50,1,2,0,1.58
Kepler-140,1,2,0,1.17
Gliese 12,1,1,0,0.27
Kepler-580,1,1,0,0.51
Kepler-964,1,1,0,1.66
Kepler-1327,1,1,0,1.12
Kepler-276,1,3,0,0.95
Kepler-1730,1,1,0,1.17
Kepler-1798,1,1,0,0.64
Kepler-286,1,4,0,0.91
Kepler-50,1,2,0,1.58
Kepler-1849,1,1,0,0.73
HD 220842,2,1,0,
Kepler-626,1,1,0,
Kepler-816,1,1,0,0.78
Kepler-1201,1,1,0,0.99
Kepler-1321,1,3,0,
HD 2039,1,1,0,
GJ 3138,1,3,0,0.5
Kepler-428,1,1,0,0.8
Kepler-685,1,1,0,1.06
Kepler-1205,1,1,0,0.98
Kepler-768,1,1,0,0.7
Kepler-1068,1,1,0,
KOI-217,1,1,0,0.9
Kepler-1360,1,1,0,2.1
Kepler-1501,1,1,0,1.11
Kepler-1149,1,1,0,
Kepler-75,1,1,0,0.83
Kepler-917,1,1,0,
HD 48265,1,1,0,
Kepler-1230,1,1,0,1.0
HD 152581,1,1,0,5.14
Kepler-1151,1,1,0,0.96
Kepler-1306,1,1,0,1.02
HD 37124,1,3,0,
Kepler-356,1,2,0,1.46
Kepler-547,1,1,0,0.69
Kepler-1127,1,1,0,0.87
HD 23596,2,1,0,
HD 3651,1,1,0,
Kepler-29,1,2,0,0.86
Kepler-1804,1,1,0,0.78
Kepler-1330,1,1,0,1.77
HD 208487,1,1,0,
Kepler-106,1,4,0,1.04
Kepler-32,1,5,0,0.54
Kepler-260,1,2,0,0.9
Kepler-1758,1,1,0,0.84
GJ 328,1,2,0,0.67
Kepler-449,1,2,0,1.47
Kepler-1538,1,1,0,0.9
HD 13931,1,1,0,
HD 12648,1,1,0,11.02
HD 14787,1,1,0,5.01
Kepler-167,2,4,0,0.81
Kepler-763,1,3,0,0.73
GJ 2030,1,2,0,
Kepler-185,1,2,0,0.79
Kepler-102,1,5,0,0.74
Kepler-1178,1,1,0,0.53
Kepler-490,1,1,0,1.09
Kepler-316,1,2,0,0.64
Kepler-1711,1,1,0,1.06
HD 189567,1,2,0,
Kepler-671,1,1,0,0.8
HD 1461,1,2,0,
Kepler-1121,1,1,0,1.53
Kepler-1535,1,1,0,1.14
Kepler-301,1,3,0,0.9
Kepler-400,1,2,0,1.12
HD 121504,1,1,0,
Kepler-783,1,2,0,1.17
Kepler-411,2,4,0,
Kepler-1298,1,1,0,1.46
Kepler-992,1,1,0,2.1
Kepler-788,1,1,0,0.96
Kepler-1906,1,1,0,0.89
Kepler-68,2,4,0,1.23
Kepler-341,1,4,0,0.99
HD 158259,1,5,0,1.29
KOI-3503,1,2,0,0.91
HD 24085,1,1,0,1.41
Kepler-228,1,3,0,1.01
Kepler-416,1,3,0,1.06
HD 87883,1,1,0,0.78
Kepler-391,1,2,0,2.52
Kepler-957,1,1,0,0.85
CoRoT-12,1,1,0,1.04
Kepler-570,1,1,0,0.85
Kepler-225,1,2,0,0.77
Kepler-639,1,1,0,1.04
Kepler-11,1,6,0,1.1
61 Vir,1,3,0,
Kepler-598,1,2,0,0.86
Kepler-87,1,2,0,1.29
Kepler-600,1,1,0,0.74
Kepler-299,1,4,0,0.87
Kepler-133,1,2,0,1.5
Kepler-157,1,3,0,0.93
Kepler-991,1,1,0,0.58
Kepler-184,1,3,0,0.89
Kepler-87,1,2,0,0.85
Kepler-693,2,1,0,0.75
HD 211970,1,1,0,
HD 221416,1,1,0,2.9
Kepler-1276,1,1,0,1.19
HD 38801,1,1,0,
Kepler-338,1,4,0,1.69
Kepler-288,1,3,0,1.15
Kepler-298,1,3,0,0.62
HD 63454,1,1,0,
HD 164509,2,1,0,1.11
Kepler-814,1,1,0,1.09
Kepler-200,1,2,0,1.28
HD 96700,1,3,0,
Kepler-1612,1,1,0,0.87
Kepler-930,1,1,0,1.39
Gl 378,1,1,0,0.56
TOI-763,1,2,0,0.91
Kepler-866,1,1,0,0.72
Kepler-211,1,2,0,1.39
HD 68988,1,2,0,
NGC 2682 YBP 1194,1,1,0,1.01
Kepler-293,1,2,0,0.9
Kepler-1286,1,1,0,1.13
Kepler-139,1,4,0,1.18
Kepler-242,1,2,0,0.91
Kepler-1695,1,1,0,0.82
Kepler-354,1,3,0,0.62
Kepler-1864,1,1,0,1.01
Kepler-296,2,5,0,0.37
Kepler-654,1,1,0,1.66
Kepler-304,1,4,0,0.85
Kepler-228,1,3,0,0.92
Kepler-1403,1,1,0,1.07
HD 114783,1,2,0,
Kepler-229,1,3,0,0.69
Kepler-1277,1,1,0,0.77
HD 48265,1,1,0,
Kepler-303,1,2,0,0.51
Kepler-219,1,3,0,
Kepler-403,1,3,0,0.98
Kepler-905,1,1,0,0.94
HD 187123,1,2,0,
Kepler-268,1,2,0,1.11
HD 8535,2,1,0,
Kepler-119,1,2,0,0.84
Kepler-603,1,3,0,0.91
Kepler-863,1,1,0,1.27
Kepler-1683,1,1,0,0.93
Kepler-302,1,2,0,0.83
Kepler-896,1,2,0,2.04
Kepler-249,1,3,0,
Kepler-627,1,1,0,1.35
Kepler-1413,1,1,0,0.81
Kepler-584,1,1,0,1.22
Kepler-670,1,1,0,0.95
Kepler-656,1,2,0,
Kepler-1076,1,1,0,0.67
Kepler-52,1,3,0,0.52
HD 40979,3,1,0,
Kepler-943,1,1,0,0.91
HD 190360,2,2,0,
Kepler-769,1,2,0,
Kepler-245,1,4,0,0.79
Kepler-259,1,2,0,0.86
USco1621 A,1,1,0,0.81
Kepler-26,1,4,0,0.53
HD 22496,1,1,0,
Kepler-395,1,2,0,0.51
Kepler-1288,1,1,0,1.59
24 Sex,1,2,0,4.93
Wolf 1069,1,1,0,0.18
Kepler-1296,1,1,0,0.83
Kepler-307,1,2,0,1.06
Kepler-352,1,3,0,0.77
Kepler-464,1,1,0,1.62
Kepler-1067,1,2,0,
Kepler-127,1,3,0,1.27
Kepler-254,1,3,0,
Kepler-1410,1,1,0,
Kepler-887,1,2,0,1.12
Kepler-244,1,3,0,0.85
Kepler-259,1,2,0,0.91
Kepler-1203,1,1,0,0.7
Kepler-791,1,1,0,
HD 152079,1,1,0,
Kepler-1361,1,1,0,
HD 171238,1,1,0,0.92
Kepler-387,1,2,0,1.15
Kepler-216,1,2,0,1.2
Kepler-527,1,1,0,1.1
Kepler-450,1,3,0,1.64
Kepler-1891,1,1,0,0.87
Kepler-646,1,1,0,
Kepler-1817,1,1,0,0.65
BD+63 1405,1,1,0,
Kepler-33,1,5,0,1.69
Kepler-1448,1,1,0,0.97
Kepler-723,1,1,0,
Kepler-198,1,3,0,0.93
Kepler-810,1,1,0,0.96
Kepler-1844,1,1,0,1.36
Kepler-619,1,3,0,0.98
Kepler-1596,1,1,0,1.7
Kepler-1151,1,1,0,0.76
Kepler-610,1,2,0,0.87
Kepler-1493,1,1,0,0.8
Kepler-142,1,3,0,1.14
Kepler-617,1,1,0,0.47
Kepler-351,1,3,0,0.89
Kepler-119,1,2,0,0.79
HD 10180,1,6,0,
HD 10647,1,1,0,
Kepler-1149,1,1,0,0.89
tau Cet,1,4,0,
GJ 86,2,1,0,
Kepler-372,1,3,0,1.14
TYC 8998-760-1,1,2,0,
HD 216536,1,1,0,9.83
YZ Cet,1,3,0,0.18
TOI-969,1,2,0,0.82
HD 196885,2,1,0,
Kepler-310,1,3,0,0.85
Kepler-416,1,3,0,1.0
Kepler-31,1,3,0,1.16
Kepler-419,1,2,0,1.59
HD 83443,1,2,0,0.98
Kepler-704,1,1,0,0.95
GJ 687,1,2,0,
HD 33283,2,1,0,
ups And,2,3,0,
HD 50499,1,2,0,
Kepler-256,1,4,0,0.91
Kepler-1189,1,1,0,1.12
Kepler-1434,1,1,0,2.45
HD 45350,1,1,0,
Kepler-163,1,2,0,0.92
Kepler-888,1,1,0,0.93
Kepler-643,1,1,0,2.69
CoRoT-4,1,1,0,1.12
Kepler-554,1,1,0,1.0
Kepler-1251,1,1,0,0.96
HD 168443,1,2,0,
Kepler-851,1,1,0,0.78
Kepler-1944,1,1,0,1.05
Kepler-220,1,4,0,0.66
Kepler-226,1,3,0,0.89
HD 96063,1,1,0,
HD 117618,1,1,0,
Kepler-1130,2,3,0,
Kepler-1736,1,1,0,1.02
Kepler-1267,1,1,0,1.08
Kepler-648,1,1,0,0.84
Kepler-516,1,1,0,2.53
Kepler-103,1,2,0,1.5
Kepler-172,1,4,0,1.06
Kepler-149,1,3,0,1.0
Kepler-1096,1,1,0,0.53
HD 181433,1,3,0,0.85
Kepler-1272,1,1,0,1.51
Kepler-313,1,2,0,1.54
CoRoT-14,1,1,0,1.42
Kepler-312,1,2,0,1.7
Kepler-611,1,1,0,1.59
Kepler-169,1,5,0,1.86
Kepler-1839,1,1,0,1.31
Kepler-374,1,3,0,0.9
Kepler-1245,1,2,0,0.88
Kepler-1098,1,1,0,0.88
Kepler-502,1,1,0,0.97
Kepler-737,1,1,0,
HD 37605,1,2,0,0.98
Kepler-629,1,1,0,0.9
Kepler-290,1,3,0,0.71
Kepler-45,1,1,0,0.55
Kepler-511,1,2,0,1.2
Kepler-1035,1,1,0,0.76
Kepler-450,1,3,0,1.31
HIP 4845,1,1,0,
Kepler-740,1,1,0,0.87
HD 181234,1,1,0,
Kepler-1582,1,1,0,0.2
Kepler-55,1,5,0,0.66
Kepler-100,1,4,0,0.95
Kepler-1243,1,1,0,0.86
Kepler-153,1,2,0,0.81
Kepler-307,1,2,0,1.03
KIC 3526061,1,1,0,10.29
Kepler-1557,1,1,0,1.06
Kepler-338,1,4,0,1.51
Kepler-10,1,3,0,1.07
Kepler-180,1,2,0,0.93
Kepler-1617,1,1,0,1.35
HD 98219,1,1,0,
Kepler-1695,1,1,0,
Kepler-1661,2,1,1,0.73
Kepler-958,1,1,0,0.83
Kepler-510,1,1,0,1.47
Kepler-1631,1,1,0,1.05
Kepler-1126,1,2,0,0.92
Kepler-1025,1,1,0,0.93
Kepler-384,1,2,0,0.8
Kepler-1224,1,1,0,1.22
Kepler-1175,1,1,0,0.89
KOI-3680,1,1,0,0.91
Kepler-177,1,2,0,1.31
Kepler-131,1,2,0,1.0
Kepler-704,1,1,0,1.18
Kepler-32,1,5,0,0.52
HD 154672,1,1,0,
CoRoT-5,1,1,0,1.28
Kepler-285,1,2,0,0.81
HD 114386,1,1,0,0.74
Kepler-162,1,2,0,1.04
HATS-77,1,1,0,0.69
Kepler-122,1,5,0,0.9
Kepler-1572,1,1,0,
Kepler-1923,1,1,0,0.82
Kepler-578,1,1,0,0.87
Kepler-342,1,4,0,1.35
Kepler-559,1,1,0,1.08
Kepler-109,1,2,0,1.25
Kepler-936,1,1,0,0.93
Kepler-516,1,1,0,
Kepler-239,1,2,0,
Kepler-43,1,1,0,1.33
Kepler-677,1,1,0,1.04
Kepler-755,2,2,0,0.74
Kepler-1855,1,1,0,
Kepler-1535,1,1,0,
Kepler-1801,1,2,0,
Kepler-4,1,1,0,1.53
HD 211810,1,1,0,
Kepler-97,1,2,0,0.97
HD 145934,1,1,0,6.93
HD 7924,1,3,0,
Kepler-900,1,1,0,
Kepler-725,1,1,0,
Kepler-193,1,2,0,1.06
Kepler-867,1,1,0,0.81
Kepler-1679,1,1,0,0.86
Kepler-684,1,1,0,0.63
Kepler-1502,1,1,0,0.8
Kepler-1307,1,1,0,
Kepler-381,1,3,0,1.31
BD+48 738,1,1,0,11.1
Kepler-1817,1,1,0,0.68
Kepler-436,1,2,0,
Kepler-262,1,2,0,
Kepler-1807,1,1,0,1.57
Kepler-1585,1,1,0,0.9
Kepler-801,1,1,0,
Kepler-953,1,2,0,
Kepler-213,1,2,0,0.84
Kepler-1784,1,1,0,0.96
Kepler-609,1,1,0,0.83
Kepler-1936,1,1,0,
GJ 3021,2,1,0,
HD 23596,2,1,0,
Kepler-1746,1,1,0,1.15
Kepler-943,1,1,0,0.79
Kepler-337,1,2,0,1.46
Kepler-194,1,3,0,1.04
Kepler-1805,1,1,0,0.53
Kepler-145,1,2,0,1.98
Kepler-869,1,1,0,0.84
Kepler-593,1,1,0,1.05
Kepler-1381,1,1,0,0.83
Kepler-25,2,3,0,1.31
Kepler-1538,1,1,0,
HD 13808,1,2,0,
Kepler-1721,1,1,0,
81 Cet,1,1,0,11.43
HR 858,2,3,0,
Kepler-62,1,5,0,0.6
HD 21693,1,2,0,
eps Eri,1,1,0,
eps Eri,1,1,0,
HD 23079,1,1,0,
HD 113337,1,2,0,
HD 114386,1,1,0,
Kepler-401,1,3,0,1.29
HD 16417,2,1,0,0.13
Kepler-311,1,3,0,1.1
Kepler-370,1,2,0,0.87
Kepler-193,1,2,0,1.06
Kepler-409,1,1,0,0.9
Kepler-1583,1,1,0,1.08
HD 70573,1,1,0,
Kepler-179,1,2,0,0.83
Kepler-1369,1,1,0,1.09
HD 192699,1,1,0,3.9
Kepler-1173,1,1,0,0.84
Kepler-821,1,1,0,0.85
Kepler-1799,1,1,0,0.82
HD 113996,2,1,0,36.91
Kepler-46,1,3,0,0.84
Kepler-1049,1,1,0,0.5
Kepler-1002,1,1,0,1.17
ome Ser,2,1,0,10.99
Kepler-454,2,3,0,1.08
Kepler-659,1,1,0,0.67
Kepler-1184,1,1,0,0.97
HN Peg,1,1,0,
Kepler-923,1,1,0,0.97
Kepler-1628,1,1,0,0.58
HD 10180,1,6,0,
HD 114386,1,1,0,
Kepler-700,1,1,0,0.88
Kepler-1863,1,1,0,1.57
Kepler-519,2,1,0,0.83
HD 152581,1,1,0,4.8
Kepler-1308,1,1,0,0.34
Kepler-557,1,1,0,2.2
Kepler-718,1,1,0,1.17
Kepler-1084,1,1,0,1.37
HD 175541,1,1,0,3.55
Kepler-479,1,1,0,1.28
Kepler-46,1,3,0,0.85
Kepler-309,1,2,0,0.98
Kepler-334,1,3,0,1.0
BD+49 828,1,1,0,9.2
Kepler-497,1,1,0,0.98
Kepler-331,1,3,0,0.56
Kepler-1875,1,1,0,0.78
Kepler-371,1,2,0,0.99
Kepler-1439,1,1,0,0.38
Kepler-508,1,1,0,1.21
HD 108863,1,1,0,
tau Cet,1,4,0,
Kepler-518,1,1,0,1.77
Kepler-521,1,1,0,1.55
Kepler-1815,1,1,0,0.97
Kepler-522,1,1,0,1.38
Kepler-1106,1,1,0,0.83
Kepler-1100,1,1,0,1.04
Kepler-185,1,2,0,0.79
Kepler-1117,1,1,0,0.89
Kepler-94,1,2,0,0.76
HD 134987,1,2,0,
Kepler-1636,1,1,0,
Kepler-497,1,1,0,1.08
Kepler-814,1,1,0,1.09
Kepler-1857,1,1,0,1.11
Kepler-362,1,2,0,0.83
HIP 63242,1,1,0,
Kepler-342,1,4,0,1.18
HD 70642,1,1,0,1.02
Kepler-1557,1,1,0,1.1
HIP 103768,1,1,0,
eps Eri,1,1,0,
HD 141004,1,1,0,
HD 208487,1,1,0,
HD 131496,1,1,0,
Kepler-1504,1,1,0,1.88
Kepler-1788,1,1,0,0.82
Kepler-1600,1,2,0,0.82
HD 145457,1,1,0,9.9
Kepler-1690,1,1,0,1.05
Kepler-1135,1,1,0,1.04
HD 50499,1,2,0,1.41
Kepler-62,1,5,0,0.65
Kepler-541,1,1,0,1.21
Kepler-58,1,4,0,1.08
Kepler-30,1,3,0,0.94
18 Del,2,1,0,
Kepler-638,1,1,0,2.2
HD 75289,2,1,0,1.28
Kepler-749,1,1,0,0.47
Kepler-1180,1,1,0,
Kepler-385,1,3,0,1.15
HD 231701,1,1,0,1.53
BD-10 3166,1,1,0,
Kepler-1412,1,1,0,1.38
Kepler-1053,1,1,0,0.54
LHS 3154,1,1,0,0.14
Kepler-589,1,2,0,0.92
Kepler-202,1,2,0,0.72
Kepler-282,1,4,0,0.85
Kepler-479,1,1,0,0.96
Kepler-853,1,1,0,1.22
Kepler-416,1,3,0,1.12
Kepler-286,1,4,0,0.93
Kepler-316,1,2,0,0.51
Kepler-557,1,1,0,1.02
Kepler-1805,1,1,0,0.55
Kepler-359,1,3,0,1.19
HD 60292,1,1,0,27.04
Kepler-505,1,1,0,
HD 148156,1,1,0,
Kepler-496,1,1,0,0.62
Kepler-161,1,2,0,
HD 170469,2,1,0,
Kepler-1800,1,1,0,
HD 75289,2,1,0,
Kepler-841,1,1,0,0.81
Kepler-490,1,1,0,1.4
Kepler-1120,1,1,0,0.71
Kepler-1054,1,1,0,1.03
Kepler-1728,1,1,0,0.74
Kepler-416,1,3,0,1.07
Kepler-1142,1,1,0,1.84
HD 23596,2,1,0,
HD 23596,2,1,0,
Kepler-611,1,1,0,0.98
Kepler-729,1,1,0,0.93
HD 24064,1,1,0,38.0
Kepler-1610,1,2,0,
HD 285507,1,1,0,0.69
Kepler-1161,1,1,0,0.8
HD 27631,1,1,0,0.92
Kepler-192,1,3,0,
Kepler-292,1,5,0,0.91
Kepler-1340,1,1,0,
Kepler-312,1,2,0,
HD 217107,1,2,0,
HD 217786,2,2,0,1.34
91 Aqr,3,1,0,
HD 220074,1,1,0,66.05
HD 221287,1,1,0,1.12
HD 221420,1,1,0,
HD 222155,1,1,0,
Kepler-1233,1,1,0,1.19
HD 114729,2,1,0,
HD 114729,2,1,0,
GJ 504,1,1,0,
Kepler-836,1,1,0,0.99
HD 32963,1,1,0,
HD 33283,2,1,0,
Kepler-612,1,1,0,0.79
HD 34445,1,6,0,
HD 35759,1,1,0,
HD 39194,1,3,0,
HD 39194,1,3,0,0.74
Kepler-314,1,2,0,0.88
Kepler-91,1,1,0,6.53
Kepler-640,1,1,0,0.85
iot Dra,1,2,0,12.57
HD 177830,2,2,0,3.31
HD 168746,1,1,0,
Kepler-145,1,2,0,1.85
Kepler-195,1,2,0,0.74
iot Dra,1,2,0,
HD 72892,1,1,0,
Kepler-661,1,1,0,0.61
Kepler-662,1,1,0,0.49
Kepler-505,1,1,0,0.55
Kepler-1278,1,1,0,0.79
Kepler-643,1,1,0,2.73
Kepler-785,1,1,0,0.5
Kepler-1049,1,1,0,0.5
Kepler-561,1,2,0,0.93
Kepler-31,1,3,0,1.1
Kepler-1229,1,1,0,0.45
Kepler-1651,2,1,0,
Kepler-472,1,1,0,0.79
HD 192699,1,1,0,4.41
Kepler-103,1,2,0,1.21
Kepler-1712,1,1,0,0.52
Kepler-484,1,1,0,0.92
Kepler-1071,1,1,0,0.46
Kepler-893,1,1,0,1.11
Kepler-32,1,5,0,0.52
Kepler-300,1,2,0,0.93
Kepler-1751,1,1,0,0.97
Kepler-426,1,1,0,0.9
HD 8326,1,1,0,
Kepler-1177,1,1,0,0.97
Kepler-875,1,1,0,0.85
Kepler-784,1,2,0,
HIP 84988,1,2,0,
HD 103949,1,1,0,
TOI-2427,1,1,0,0.68
Kepler-857,1,1,0,0.56
Kepler-1393,1,1,0,0.82
Kepler-183,1,2,0,1.2
BD-210397,1,2,0,0.65
Kepler-31,1,3,0,1.1
HD 89307,1,1,0,1.01
GJ 86,2,1,0,
Kepler-293,1,2,0,0.92
Kepler-561,1,2,0,0.89
Kepler-327,1,3,0,0.53
Kepler-751,1,1,0,0.97
Kepler-1010,1,1,0,
Kepler-606,1,1,0,1.27
Kepler-1438,1,1,0,0.84
Kepler-501,1,2,0,1.02
Kepler-949,1,2,0,0.87
Kepler-1420,1,1,0,0.92
Kepler-1881,1,1,0,0.87
Kepler-1577,1,1,0,0.69
Kepler-648,1,1,0,0.84
Kepler-857,1,1,0,0.8
Kepler-860,1,1,0,0.91
Kepler-614,1,1,0,1.0
HD 89744,2,1,0,
Kepler-1072,1,1,0,1.05
KIC 9663113,1,2,0,1.03
47 UMa,1,3,0,
Kepler-15,1,1,0,0.99
Kepler-788,1,1,0,0.94
Kepler-161,1,2,0,0.74
Kepler-307,1,2,0,0.95
Kepler-655,1,1,0,1.23
Kepler-1039,1,1,0,2.0
CoRoT-14,1,1,0,1.19
Kepler-100,1,4,0,
Kepler-304,1,4,0,0.85
Kepler-354,1,3,0,0.71
Kepler-742,1,1,0,0.73
Kepler-1364,1,1,0,1.58
Kepler-526,1,1,0,0.71
Kepler-1824,1,1,0,0.9
Kepler-619,1,3,0,
Kepler-1547,1,1,0,1.18
HIP 21152,2,1,0,
Kepler-697,1,1,0,0.81
Kepler-388,1,2,0,0.63
Kepler-409,1,1,0,2.64
GJ 504,1,1,0,
Kepler-1080,1,1,0,2.07
CoRoT-24,1,2,0,0.86
Kepler-756,1,1,0,
HD 1461,1,2,0,1.24
Kepler-350,1,3,0,1.47
Kepler-927,1,1,0,0.98
Kepler-1048,1,1,0,0.97
Kepler-67,1,1,0,0.82
Kepler-1042,1,1,0,0.56
Kepler-690,1,1,0,1.0
Kepler-17,1,1,0,0.98
HD 4113,3,1,0,1.09
Kepler-1847,1,1,0,
HD 66141,1,1,0,21.4
Kepler-1309,1,1,0,
Kepler-329,1,2,0,0.52
Kepler-349,1,2,0,1.03
Kepler-489,1,1,0,0.74
Kepler-1894,1,2,0,0.9
Kepler-1232,1,1,0,0.98
Kepler-676,1,1,0,
Kepler-107,1,4,0,1.41
HD 134987,1,2,0,
Kepler-241,1,2,0,0.61
Kepler-1299,1,1,0,0.76
HD 49674,1,1,0,
Kepler-1768,1,1,0,1.57
Kepler-1436,1,1,0,1.12
Kepler-922,1,1,0,0.96
Kepler-181,1,2,0,0.69
Kepler-834,1,1,0,0.67
KOI-351,1,8,0,1.05
Kepler-1297,1,1,0,1.37
HD 96992,1,1,0,7.43
Kepler-1749,1,1,0,
Kepler-935,1,1,0,0.62
70 Vir,1,1,0,
Kepler-481,1,1,0,0.94
Kepler-1151,1,1,0,0.96
Kepler-624,1,1,0,1.22
Kepler-1371,1,2,0,0.94
HD 43691,3,1,0,
Kepler-102,1,5,0,
Kepler-102,1,5,0,0.76
Kepler-350,1,3,0,1.25
Kepler-1736,1,1,0,1.57
Kepler-1655,1,1,0,1.17
Kepler-92,1,3,0,1.7
Kepler-143,1,2,0,1.06
Kepler-1275,1,1,0,1.3
Kepler-907,1,1,0,1.04
Kepler-1180,1,1,0,1.06
Kepler-1767,1,1,0,0.58
Kepler-649,1,1,0,1.01
Kepler-1952,1,1,0,1.46
Kepler-865,1,2,0,0.85
HD 18742,1,1,0,
Kepler-1339,1,1,0,1.41
Kepler-352,1,3,0,0.78
Kepler-1821,1,1,0,0.83
TOI-1448,1,1,0,0.38
HD 66428,1,2,0,
Kepler-1576,1,1,0,0.93
SPECULOOS-3,1,1,0,0.12
Kepler-1199,1,1,0,
HD 37124,1,3,0,
Kepler-373,1,2,0,0.87
Kepler-1076,1,1,0,0.75
Kepler-359,1,3,0,
HD 92788,1,2,0,
GJ 338,2,1,0,
Kepler-1034,1,1,0,0.76
Kepler-364,1,2,0,1.17
HD 126525,1,1,0,
HD 216435,1,1,0,
Kepler-1215,1,1,0,0.92
Kepler-1240,1,1,0,1.48
HD 7924,1,3,0,
Kepler-734,1,1,0,1.71
Kepler-325,1,3,0,0.98
Kepler-1994,1,1,0,
Kepler-1159,1,1,0,0.93
Kepler-30,1,3,0,0.94
Kepler-1903,1,1,0,1.01
Kepler-978,1,1,0,1.09
Kepler-425,1,1,0,0.8
Kepler-984,1,1,0,
Kepler-367,1,2,0,0.73
Kepler-1644,1,1,0,0.82
HD 8574,1,1,0,
Kepler-50,1,2,0,
Kepler-1216,1,1,0,1.01
Kepler-119,1,2,0,0.81
Kepler-478,1,1,0,
Kepler-1693,1,2,0,
HD 171028,1,1,0,
Kepler-1044,1,1,0,0.82
HIP 77358,1,2,0,
Kepler-986,1,1,0,0.85
Kepler-1049,1,1,0,0.5
Kepler-1133,1,1,0,0.84
HD 25015,1,1,0,0.83
Kepler-1736,1,1,0,0.98
Kepler-94,1,2,0,0.74
HD 66428,1,2,0,1.16
Kepler-511,1,2,0,
Kepler-393,1,2,0,
Kepler-389,1,2,0,0.84
Kepler-102,1,5,0,0.74
Kepler-740,1,1,0,0.99
OGLE-TR-111,1,1,0,1.19
HD 59686,2,1,0,
Kepler-939,1,1,0,0.88
Kepler-1940,1,1,0,0.72
Kepler-534,1,2,0,
Kepler-378,1,2,0,1.82
Kepler-1221,1,1,0,0.8
Kepler-1688,1,1,0,
Kepler-1209,1,1,0,1.26
Kepler-621,1,1,0,0.57
Kepler-383,1,2,0,
Kepler-33,1,5,0,1.69
Kepler-634,1,1,0,1.41
51 Peg,1,1,0,
Kepler-381,1,3,0,1.35
Kepler-1829,1,1,0,0.74
Kepler-161,1,2,0,0.81
Kepler-1664,1,1,0,1.14
Kepler-596,1,1,0,
Kepler-347,1,3,0,0.93
Kepler-1840,1,1,0,0.77
Kepler-823,1,1,0,1.18
HD 16175,1,1,0,
Kepler-793,1,1,0,1.15
Kepler-55,1,5,0,0.65
Kepler-400,1,2,0,
Kepler-910,1,1,0,1.22
Kepler-715,1,1,0,0.95
Kepler-177,1,2,0,1.05
Kepler-1447,1,1,0,1.05
Kepler-1131,1,1,0,
Kepler-1089,1,1,0,
HD 89744,2,1,0,
HD 168443,1,2,0,
Kepler-1976,1,1,0,1.08
Kepler-1416,1,1,0,1.16
HD 25171,2,1,0,
Kepler-785,1,1,0,0.62
Kepler-516,1,1,0,
Kepler-350,1,3,0,
Kepler-802,1,1,0,0.87
HD 21693,1,2,0,
47 UMa,1,3,0,1.21
GJ 251,1,1,0,
Kepler-1821,1,1,0,0.95
